,ID,Feed,Sentiment,word_count,char_count,avg_char_per_word,stopwords
214,215,الظاهر عقلك تافه اصحاب العقول المقفله,0,6,37,5.0,0
211,212,الطاقه الشمسيه البديل وليست الطاقه النوويه,0,6,42,6.0,0
1723,1724,مقلب القلوب ثبت قلوبنا علي الاسلام,1,6,34,4.0,0
151,152,التنفس العميق يوفر علاج طبيعي للصداع,1,6,36,5.0,0
340,341,اللهم ارزقنا فعل الخيرات وترك المنكرات,1,6,38,5.0,0
365,366,اللهم اغفر وسع رحمتك اصلح ذريته,1,6,31,4.0,0
501,502,انا بحب الناس بتمنالهم الخير,1,5,28,4.0,0
1095,1096,قرف شوهاد شي بخزي عنجد,0,5,22,3.0,0
1312,1313,اروع برنامج الطريق الي الله,1,5,27,4.0,0
473,474,امشي عدل يحتار عدوك فيك,1,5,23,3.0,0
1727,1728,ياجماعه يقولون بشار الاسد مات,0,5,29,5.0,0
489,490,ان شاء الله وربنا يعيننا,1,5,24,4.0,0
1291,1292,ليتنا نستطيع الابتسامه الاوقات المءلمه,1,5,38,6.0,0
1055,1056,فاظفر بذات الدين تربت يداك,1,5,26,4.0,0
1304,1305,اجمل الكلام والاروع ان نطبقه,1,5,28,4.0,0
1776,1777,يع حاسه حالي بدي استفرغ,0,5,23,3.0,0
538,539,انته والمعك كلهم سافلين ووقحين,0,5,30,5.0,0
1061,1062,فتحه نصره نوره بركته هداه,1,5,25,4.0,0
1649,1650,انا صورتي اجي اهبال هوو,0,5,23,3.0,0
1108,1109,قصه راءعه ياريت الرجال هيك,1,5,26,4.0,0
1322,1323,بدي 10 يعملو لايك للبيج,0,5,23,3.0,0
1074,1075,فعلا ان الطموح سر النجاح,1,5,24,4.0,0
520,521,انا مكان راغب اروح انتحرر,0,5,25,4.0,0
483,484,ان الله يتخل عباده ابدا,1,5,23,3.0,0
66,67,اسخف لجنه تحكيم شفتها بحياتي,0,5,28,4.0,0
1726,1727,هيك الاكل بلا لش الحكي,1,5,22,3.0,0
482,483,ان الله علي شيء قدير,1,5,20,3.0,0
480,481,ان الجميل اذا اخفيته ظهرا,1,5,25,4.0,0
525,526,انا الاخ محمد سلامه بهالموضوع,0,5,29,5.0,0
1651,1652,تنسو تبسمك وجه اخيك صدقه,1,5,24,4.0,0
1097,1098,قرف يقرف اللبنانيين شو تافهين,0,5,29,5.0,0
1298,1299,ليش هيك معجبين علي الاردني,0,5,26,4.0,0
1065,1066,فشلوه مره صدق انهم دلوخ,0,5,23,3.0,0
68,69,اسعد الله صباحكم علامتنا بالخيرات,1,5,33,5.0,0
1725,1726,يرزق النعاب عشه هيء مقادير,1,5,26,4.0,0
484,485,ان الله يضيع اجر المحسنين,1,5,25,4.0,0
1063,1064,فشرت الشيعه والله بنحرقهم حر,0,5,28,4.0,0
845,846,سخافه بكل ماتحوي الكلمه معني,0,5,28,4.0,0
415,416,اللهم حسنت خلقنا حسن اخلاقنا,1,5,28,4.0,0
1115,1116,قمه التخلف البشري الله يشفيهم,0,5,29,5.0,0
338,339,اللهم ارزقنا ان نكون مثلهم,1,5,26,4.0,0
1787,1788,يلعن ابو التخلف والغباء والبياخه,0,5,32,5.0,0
1181,1182,انت التغير تريد ان تراه,1,5,23,3.0,0
366,367,اللهم اغفر لامه المسلمين اجمعين,1,5,31,5.0,0
1253,1254,لعن الله المتشبهين الرجال للنساء,0,5,32,5.0,0
15,16,احب الله تعالي رسوله الكريم,1,5,27,4.0,0
1686,1687,الله عالمواساه يرحم ايام زمان,1,5,29,5.0,0
1189,1190,كنت اشوف الاجانب اقول موسوسين,0,5,29,5.0,0
1688,1689,الله احلاه خبر والله فرحتوني,1,5,28,4.0,0
356,357,اللهم اصلح نفوسنا يرضيك عنها,1,5,28,4.0,0
278,279,الله يثبته رب ويثبتنا كمان,1,5,26,4.0,0
1249,1250,لجنه فاشله تتمسخر علي المتقدمين,0,5,31,5.0,0
351,352,اللهم استرنا وجميع بنات المسلمين,1,5,32,5.0,0
1694,1695,رب اريد تجديد ايماني ساعدني,1,5,27,4.0,0
1247,1248,لجنه حكم ماعندها ذره احترام,0,5,27,4.0,0
11,12,اتفه علي هيك برنامج عالمي,0,5,25,4.0,0
1286,1287,يطلع عليهم بفضحو عرضهم كلهم,0,5,27,4.0,0
1696,1697,رب اسعد قلبي قرب الخير,1,5,22,3.0,0
1792,1793,يلعن الساعه الي بشرت فيك,0,5,24,4.0,0
325,326,اللهم اجعلني مقيم الصلاه ذريتي,1,5,30,5.0,0
1212,1213,شو انا مسخره كلكو خنازير,0,5,24,4.0,0
1707,1708,ربي مستحيل يكون كاءن بشري,0,5,25,4.0,0
321,322,اللهم اجعلنا يصلحون الارض يفسدون,1,5,32,5.0,0
320,321,اللهم اجعلنا يعطي الامانه حقه,1,5,29,5.0,0
314,315,اللهم اتم علينا مكارم الاخلاق,1,5,29,5.0,0
288,289,الله يزيدك العلم تنتفع الامه,1,5,28,4.0,0
289,290,الله يسامحك حبيبتي افهمتيني غلط,0,5,31,5.0,0
303,304,الله يلعن امك وش القرف,0,5,22,3.0,0
302,303,الله يلعن ام هيك نمر,0,5,20,3.0,0
2,3,كله راءع بجد ربنا يكرمك,1,5,23,3.0,0
291,292,الله يسعد البشر امين رب,1,5,23,3.0,0
19,20,احسن اظن بالله وتوكل وحده,1,5,25,4.0,0
275,276,الله يتمم افراح الجميع رب,1,5,25,4.0,0
20,21,احسن شيء العمل يءدي للاستمراريه,1,5,31,5.0,0
378,379,اللهم انا نعوذ الرياء النفاق,1,5,28,4.0,0
1123,1124,كافر ملعون جهنم باذن الله,0,5,25,4.0,0
253,254,الله حيهم هالشباب انتوا القدوه,1,5,30,5.0,0
256,257,الله علي الكلام رب اعينا,1,5,24,4.0,0
1664,1665,خسء الشيعه اخوان القرده الخنازير,0,5,32,5.0,0
1132,1133,كتكوت ضعيف الجناح الدنيا غدرت,0,5,29,5.0,0
260,261,الله غلي المسلمين توادهم وتراحمهم,1,5,33,5.0,0
1135,1136,كثر الله امثالك زادك الله,1,5,25,4.0,0
431,432,اللهم وفقنا تحب ترضي رب,1,5,23,3.0,0
1666,1667,ونشوف اغلي الاحبه الروضه الرحيبه,1,5,32,5.0,0
422,423,اللهم تكلنا الي انفسنا طرفه,1,5,27,4.0,0
1275,1276,لهل درجه متخلفين الوطن العربي,0,5,29,5.0,0
1334,1335,احلي التفاءل الواحد بعيش مرتاح,1,5,30,5.0,0
414,415,اللهم قونا علي نفوسنا الضعيفه,1,5,29,5.0,0
1672,1673,وهاي المضروبه جايخه علي وين,0,5,27,4.0,0
31,32,احيانا يكون الفشل دافع للنجاح,1,5,29,5.0,0
408,409,اللهم زيد المسلمين وبارك فيهم,1,5,29,5.0,0
30,31,احيانا الوحده تزيل بعضا الهموم,1,5,30,5.0,0
268,269,الله يحرمنا كلماتك الحلوه شيخنا,1,5,31,5.0,0
1272,1273,تموت حتي تستكمل رزقها اجلها,1,5,27,4.0,0
401,402,اللهم ثبت قلوبنا علي الايمان,1,5,28,4.0,0
398,399,اللهم اهدني الي تحب ترضي,1,5,24,4.0,0
1674,1675,وياريت بتظبط الكذب ماوش رجلي,1,5,28,4.0,0
393,394,اللهم اهدنا الي صراطتك المستقيم,1,5,31,5.0,0
1163,1164,كلام سليم الف بالميه الله,1,5,25,4.0,0
1677,1678,وين الماء يوم الميه مقطوعه,0,5,26,4.0,0
384,385,اللهم انصر الاسلام واعز المسلمين,1,5,32,5.0,0
1678,1679,وين بدهم يروحو يعني خالصه,0,5,25,4.0,0
382,383,اللهم انزع قلوبنا مالا يرضيك,1,5,28,4.0,0
1260,1261,البرنامج السخيف الرخيص واضح التمثيل,0,5,35,6.0,0
544,545,انشاء الله هنعمل حاجه تفتخرو,1,5,28,4.0,0
1623,1624,واي ناس فاظيين صج عاهات,0,5,23,3.0,0
1336,1337,احلي انه الواحد يوكل وينام,1,5,26,4.0,0
940,941,صباحات النقاء الابتسامات الصافيه القلب,1,5,38,6.0,0
1409,1410,ممرضه هايجه تمارس الجنس المريض,0,5,30,5.0,0
716,717,حسيت كله تمثيل وسخافه غباء,0,5,26,4.0,0
719,720,حفظ الله ابناء وبنات الامه,1,5,26,4.0,0
720,721,حفظ الله وطننا المنافقين المتاردنين,0,5,35,6.0,0
726,727,حلمي اكون ممثله افلام دعاره,0,5,27,4.0,0
736,737,حينما ننجح الانتصار علي انفسنا,1,5,30,5.0,0
1418,1419,بغضه رب العالمين يحبه احد,1,5,25,4.0,0
1419,1420,شيءا لله عوضه الله خيرا,1,5,23,3.0,0
924,925,العفو والتسامح الخير لوجه الخير,1,5,31,5.0,0
159,160,الحب الله شيء جميل جدا,1,5,22,3.0,0
1424,1425,جد سار علي الدرب حصد,1,5,20,3.0,0
920,921,الرحمه البركات ان شاء الله,1,5,26,4.0,0
158,159,الحب الزوجين اوسع ابواب السعاده,1,5,31,5.0,0
1528,1529,هع بدها تعلق التعليقات الزنخه,0,5,29,5.0,0
758,759,دعوه اخاك بظهر الغيب ترد,1,5,24,4.0,0
937,938,مملوء بالخير لجميع المسلمين رب,1,5,30,5.0,0
944,945,صباحك طيب كطيب المسك العنبر,1,5,27,4.0,0
671,672,تماما اللهم تحرمنا الصدق الكلام,1,5,31,5.0,0
102,103,افلام الرعب تاثر علي اطفالنا,0,5,28,4.0,0
672,673,تنظرون الشام يقتلون بدم بارد,0,5,28,4.0,0
970,971,صدقت رب اجعلنا راضين بقدرك,1,5,26,4.0,0
1386,1387,مش فاهم لانك صاير مفهوم,0,5,23,3.0,0
1570,1571,والغناء تجد مليون وكلهم زباله,0,5,29,5.0,0
176,177,الحمد لله نصرنا نصرا مبين,1,5,25,4.0,0
99,100,افتخر اني مسلم نعمه ربي,1,5,23,3.0,0
680,681,جابو المسخره لنفسهم الله لايردهم,0,5,32,5.0,0
1392,1393,مطلوب نصيحه منك نستحضر الخشوع,1,5,29,5.0,0
959,960,صح علشان كده منكذبش ونرتاح,1,5,26,4.0,0
689,690,جمهور يياس الي اخر ثانيه,1,5,24,4.0,0
1394,1395,مين بتحكي بتول انشالله حالك,0,5,27,4.0,0
691,692,جميله المعاني المجرده تنزوي التطبيق,1,5,35,6.0,0
546,547,انما المءمنون اخوه فاصلحو البين,1,5,31,5.0,0
1756,1757,يازم والله ماعندكم الكذب الناس,0,5,30,5.0,0
699,700,حتي التخلف مش فالحين منيح,0,5,25,4.0,0
1433,1434,يتوكل علي الله فهو حسبه,1,5,23,3.0,0
761,762,دمرني النصاني هودعيك يربي بطني,0,5,30,5.0,0
906,907,الاماني الجميله المحققه باذن الله,1,5,33,5.0,0
110,111,اقل عادي مستواك اقلب وجهك,0,5,25,4.0,0
801,802,ربي يزيدن ايمان وتقه يارب,1,5,25,4.0,0
805,806,ربي ينعم علينا بنعمه الخشوع,1,5,27,4.0,0
1492,1493,نيله تنيلكم وين جايبين هالحثانه,0,5,31,5.0,0
811,812,رعب وخوف علي وجهك ياجبان,0,5,24,4.0,0
1461,1462,زمن يهان المرء ويكرم الكلب,0,5,26,4.0,0
1484,1485,نفسي اروح عمره واشوف الكعبه,1,5,27,4.0,0
1463,1464,نحبك الله ندعو بظهر الغيب,1,5,25,4.0,0
862,863,سوبر طقاع اول جايته زبيريه,0,5,26,4.0,0
830,831,الله اللهم ارزقنا الطمانينه اليقين,1,5,34,6.0,0
1474,1475,اردنا قابل للتلاعب بارواح ابناءه,0,5,32,5.0,0
1747,1748,يارب عوضنا خير اخذ منا,1,5,22,3.0,0
839,840,سبحانك ربي اني كنت الضالمين,1,5,27,4.0,0
126,127,الابتسامه كلمه طيبه بدون حروف,1,5,29,5.0,0
1748,1749,يارب قربني اليك واقترب اكثر,1,5,27,4.0,0
843,844,سخافات وتخلف شباب وصبايا الايام,0,5,31,5.0,0
798,799,ربنا يوفق الجميع علي الخشوع,1,5,27,4.0,0
1452,1453,ناس تبي تتمصخر ماتدري شلون,0,5,26,4.0,0
1495,1496,هاد كلو كزب ياهبله والله,0,5,24,4.0,0
897,898,شو هيدا دلع اخر زمن,0,5,19,3.0,0
904,905,عناد وكره قله ادب ظلموها,0,5,24,4.0,0
769,770,ربك دايما جنبك ناديتوا تلاقه,1,5,28,4.0,0
770,771,ربك دايما جنبك نديته هتلاقيه,1,5,28,4.0,0
1443,1444,مءامره معروفه ضد الشرفاء البلد,0,5,30,5.0,0
899,900,شوف شكلك بالاول بعدين احكي,0,5,26,4.0,0
775,776,ربنا تزغ قلوبنا ان هديتنا,1,5,25,4.0,0
1444,1445,مياعه وسءاله عدوله والي معو,0,5,27,4.0,0
883,884,شكلو عمرو ماشاف كاميرا تصورو,0,5,28,4.0,0
1511,1512,صدق مجنون يستهبل وش القصه,0,5,25,4.0,0
1509,1510,تشهير ملعون والدين المفروض يعرضونه,0,5,34,6.0,0
1503,1504,هدا ماهو عقل هدا تخلوف,0,5,22,3.0,0
888,889,شو عاجبك مثلا لتكون سيارتكم,0,5,27,4.0,0
885,886,شو الاشي الي بيضحك ازنخك,0,5,24,4.0,0
116,117,اكيد الله يحرمنا هالنعمه العظيمه,1,5,32,5.0,0
972,973,صراحه الاراده القناعه الغني الاكتفاء,1,5,36,6.0,0
694,695,جورج وسوف حلب مو طبيعي,0,5,22,3.0,0
975,976,صرفات تجعلك زوجه نكديه بجداره,0,5,29,5.0,0
192,193,الخشوع امر مهم جدا الصلاه,1,5,25,4.0,0
1603,1604,والله كذب سوبر ستار القذر,0,5,25,4.0,0
204,205,السعي وراء الرزق عباده جهاد,1,5,27,4.0,0
600,601,برامج سخيفه تهدف لهدم الامه,0,5,27,4.0,0
599,600,بدي اروح عمره الله ييسر,1,5,23,3.0,0
206,207,السهر احد مسببات مرض السكر,0,5,26,4.0,0
1021,1022,عليا النعمه ابدا الخروف التاني,0,5,30,5.0,0
1022,1023,بتقوي الله ان كنت غافلا,1,5,23,3.0,0
80,81,اصلا ابو وديع اجا خسر,0,5,21,3.0,0
212,213,الظاهر انه جايين يستهبلون عالحكام,0,5,33,5.0,0
1025,1026,عمرتنا كانت مميزه جدا وراءعه,1,5,28,4.0,0
1735,1736,يارب اعنا علي المعاصي ماحيينا,1,5,29,5.0,0
567,568,اول ذكرني بصاحب اسمه قرده,0,5,25,4.0,0
566,567,اوقف القرار للحفاظ علي الوطن,0,5,28,4.0,0
74,75,اشداء علي الكفار رحماء بينهم,1,5,28,4.0,0
1620,1621,وانا انو الطاقه الشمسيه البديل,0,5,30,5.0,0
562,563,اهم شي الواسطه والمظهر الخارجي,0,5,30,5.0,0
844,845,سخافه الشاميين ابدا ينفع الكوميديا,0,5,34,6.0,0
1631,1632,ودي اكسر الابتوب علي راسه,0,5,25,4.0,0
548,549,اننا نعيش زمن بلا رحمه,0,5,22,3.0,0
547,548,انما بعثت لاتم مكارم الاخلاق,1,5,28,4.0,0
1337,1338,داعي لمصايب جديده للبشر وللبيءه,0,5,31,5.0,0
997,998,طيب انا عايزه اشوف القصر,1,5,24,4.0,0
292,293,الله يسعدك يبعد عنك شر,1,5,22,3.0,0
1572,1573,والله الحياه كلها بتخزي بدونكم,0,5,30,5.0,0
1383,1384,مش عارف الناس بتحبك زلمه,0,5,24,4.0,0
977,978,صلوا علي بكي شوقا لرءيتنا,1,5,25,4.0,0
1760,1761,يتسابقون الي جهنم باس المصير,0,5,28,4.0,0
992,993,طلعوا العرب اخس واخس واخس,0,5,25,4.0,0
667,668,تقول داخله ترله انحولت الاغنيه,0,5,30,5.0,0
664,665,تفاءلوا بالخير تجدوه اعملوا الصالحات,1,5,36,6.0,0
92,93,اطمءن قلبي فرزقي ياخذه غيري,1,5,27,4.0,0
991,992,طريق عدم اليءس طريق النجاح,1,5,26,4.0,0
1403,1404,مقاسك مناسب شريف نفسك,0,4,21,4.0,0
1771,1772,يسعد صباحك بذكر الرحمن,1,4,22,4.0,0
1319,1320,الزه شكله بشهي بدييييي,1,4,22,4.0,0
1770,1771,يرزق يشاء بغير حساب,1,4,19,4.0,0
1243,1244,لانهم يمكن يكونو قاهرينك,0,4,24,5.0,0
1498,1499,هاض بني ادم حقير,0,4,16,3.0,0
1729,1730,ياخي برنامج سامج ساذج,0,4,21,4.0,0
1280,1281,طلعتي الاردن وين تروحي,0,4,22,4.0,0
1791,1792,يلعن اخت المياعه والبياخه,0,4,25,5.0,0
1773,1774,يشم الطيب ويتعطر دكتور,1,4,22,4.0,0
1708,1709,ريت يعملوا دورات الزواج,1,4,23,5.0,0
1501,1502,هاي اخلاق خليلنا الحبيب,1,4,23,5.0,0
1693,1694,رب ارزقنا الفرح والسعاده,1,4,24,5.0,0
1691,1692,خساره عليكو شباب المستقبل,0,4,25,5.0,0
1750,1751,يارب ناخذ القرار الصح,1,4,21,4.0,0
1655,1656,مستحيل يطلع يفشل نفسه,0,4,21,4.0,0
1749,1750,يارب كرهني وابعدني يغضبك,1,4,24,5.0,0
1566,1567,واعظمها امه سيدنا محمد,1,4,22,4.0,0
1330,1331,شاء الله جميله جدا,1,4,18,3.0,0
1382,1383,مش عاجبو الوضع الي,0,4,18,3.0,0
1466,1467,نسال الله العفو العافيه,1,4,23,5.0,0
1329,1330,شاء الله الله يثبتك,1,4,19,4.0,0
1758,1759,يالله اروع هاءولاء الناس,1,4,24,5.0,0
1475,1476,الاخ الصديق اخلاقك تدرس,1,4,23,5.0,0
1235,1236,لاتنساني دعاءك الصالح شيخنا,1,4,27,6.0,0
1639,1640,وش جابني ثقيلين دم,0,4,18,3.0,0
1772,1773,يشبه رغد مجنونه هيافاء,0,4,22,4.0,0
1627,1628,وجعلنا الماء شيء حي,1,4,19,4.0,0
1238,1239,لازم يحكم عليهم بالسجن,0,4,22,4.0,0
1480,1481,البدايه كلهم اروع الروعه,1,4,24,5.0,0
1624,1625,وبعدين تري مالقت دعم,0,4,20,4.0,0
1326,1327,سال لله الهادي الخالق,1,4,21,4.0,0
1652,1653,جورج الزمنات حرام يفضحوهم,0,4,25,5.0,0
1344,1345,ماخاب دعا الي الله,1,4,18,3.0,0
1613,1614,والله نوفي صح لسانك,0,4,19,4.0,0
1618,1619,وان مدحتك بالقصاءد ماوفيت,1,4,25,5.0,0
1601,1602,والله عيب بهدلتو حالكم,0,4,22,4.0,0
1608,1609,والله يحرر عزبت بنقاليه,0,4,23,5.0,0
1352,1353,مالكيش حظ اصحابك اهلك,0,4,21,4.0,0
1302,1303,اجمل الحياه برضي الله,1,4,21,4.0,0
1396,1397,معتيه واضح انهم يمثلون,0,4,22,4.0,0
1265,1266,لله يحرق قلبك يبشار,0,4,19,4.0,0
1360,1361,متفقين معهم البرنامج خايس,0,4,25,5.0,0
1554,1555,مفيش احلي قضاء ربنا,1,4,19,4.0,0
1600,1601,والله علي بالي مجنون,0,4,20,4.0,0
1585,1586,والله ايلي اختشه ماتوا,0,4,22,4.0,0
1598,1599,والله ظلموه لجنه الطراطير,0,4,25,5.0,0
1593,1594,والله حرق لاخوات الكلب,0,4,22,4.0,0
1412,1413,احبه الله حبب خلقه,1,4,18,3.0,0
1410,1411,ممكن يكون احسن بالاخلاص,1,4,23,5.0,0
1402,1403,مفيش اكرم ارحم ربنا,1,4,19,4.0,0
1294,1295,ليش تتضحكو مش حلو,0,4,17,3.0,0
1406,1407,ملاحظه الكبسه بتكهرب والله,0,4,26,5.0,0
1427,1428,زمان شفت مخلوقات فضاءيه,0,4,23,5.0,0
1428,1429,ضحك وحكالك صوتك حلو,0,4,19,4.0,0
1431,1432,وين انجيب حرام عليكم,0,4,20,4.0,0
1647,1648,وقف قلبو لحسن الشافعي,0,4,21,4.0,0
1577,1578,والله انك فشلت العرب,0,4,20,4.0,0
1643,1644,وش يحسووون ناس مهبل,0,4,19,4.0,0
1513,1514,يعني خلوها الاشكال المصديه,0,4,26,5.0,0
1310,1311,احلي الوجود بقرب الله,1,4,21,4.0,0
1789,1790,يلعن ابو الي بستحي,0,4,18,3.0,0
1556,1557,جنت علي نفسها براقش,0,4,19,4.0,0
1292,1293,شخص معاق مجتمع يعيق,0,4,19,4.0,0
1308,1309,احسنهم الله يكون معهم,1,4,21,4.0,0
1716,1717,عطاء يامنان اكرم الاكرمين,1,4,25,5.0,0
1579,1580,والله انك مسخره عجوز,0,4,20,4.0,0
1514,1515,مضحك مخزي للخزي العار,0,4,21,4.0,0
1283,1284,نريد الخشوع نطلق الدنيا,1,4,23,5.0,0
1646,1647,وعلي الله قصد السبيل,1,4,20,4.0,0
1307,1308,اجمل الحب الصادق الشفا,0,4,22,4.0,0
1432,1433,يتقي الله يجعل مخرجا,1,4,20,4.0,0
1515,1516,معوق جنه جورج وسوف,0,4,18,3.0,0
900,901,شي مءكد انك حمار,0,4,16,3.0,0
765,766,راءع ولاجمل حب ربنا,1,4,19,4.0,0
477,478,اميره ممكن اضافه سمحتي,1,4,22,4.0,0
980,981,صوتها بعير ومصدقه حالها,0,4,23,5.0,0
441,442,المسلسلات خربت بيوت العالم,0,4,26,5.0,0
446,447,المعني الحقيقي لعاهاتك وطن,0,4,26,5.0,0
971,972,صدقتي راءعه معبره الكلام,1,4,24,5.0,0
451,452,المهم الصادق معي الناصح,1,4,23,5.0,0
458,459,الواحد عايش وسط قرف,0,4,19,4.0,0
964,965,صحيح الابتسامه تعابير كثيره,1,4,27,6.0,0
464,465,الي جهنم وبءس المصير,0,4,20,4.0,0
957,958,صح الابتسامه تصنع السعاده,1,4,25,5.0,0
952,953,صباحكم نقاء يشبه سيرتك,1,4,22,4.0,0
491,492,ان صفات الاسلام الامانه,1,4,23,5.0,0
576,577,ايه راحه المسكين ياحرام,0,4,23,5.0,0
506,507,انا خليني ساكته احسن,0,4,20,4.0,0
945,946,صباحك مبروك عدوك مهلوك,1,4,22,4.0,0
942,943,صباحك خير دكتور سلمان,1,4,21,4.0,0
540,541,انتي عنجد بنت فاشله,0,4,19,4.0,0
930,931,الورد الجوري الحمر والخمري,1,4,26,5.0,0
557,558,اهلا دين الحق والسلام,1,4,21,4.0,0
928,929,الهمه النشاط شيخنا الفاضل,1,4,25,5.0,0
927,928,النور السرور الورد المنثور,1,4,26,5.0,0
559,560,اهلا وسهلا بشخصك الكريم,1,4,23,5.0,0
560,561,اهلا وسهلا بيننا طارق,1,4,21,4.0,0
428,429,اللهم نسالك السلامه الخيبه,1,4,26,5.0,0
983,984,ضحكت طفل بسمه امل,1,4,17,3.0,0
426,427,اللهم اعنا علي التغير,1,4,21,4.0,0
411,412,اللهم قني شر نفسي,1,4,17,3.0,0
298,299,الله يكتر امثالك يارب,1,4,21,4.0,0
1045,1046,غبي الله يزيد غباك,0,4,18,3.0,0
1040,1041,عيب والله اسم المقطع,0,4,20,4.0,0
309,310,الله يهدي الجميع للاسلام,1,4,24,5.0,0
1036,1037,عني يعلقو الا انا,0,4,17,3.0,0
1032,1033,عنجد الانسان تافه وحقير,0,4,23,5.0,0
319,320,اللهم اجعلنا ياخذون بالاسباب,1,4,28,6.0,0
326,327,اللهم اجعلني يتشرف الاسلام,1,4,26,5.0,0
334,335,اللهم ارزقنا الصحبه الصالحه,1,4,27,6.0,0
1028,1029,عنجد الكذب اكبر ورطه,1,4,20,4.0,0
335,336,اللهم ارزقنا الصدق الاخلاص,1,4,26,5.0,0
343,344,اللهم ارزقنا واياك الجنه,1,4,24,5.0,0
345,346,اللهم ارزقني ترزق البغاث,1,4,24,5.0,0
347,348,اللهم ارضنا ارضي علينا,1,4,22,4.0,0
373,374,اللهم امليء قلبي بحبك,1,4,21,4.0,0
375,376,اللهم ان علي صبري,1,4,17,3.0,0
383,384,اللهم انس قلوبنا بذكرك,1,4,22,4.0,0
395,396,اللهم اهدنا صراطك المستقيم,1,4,26,5.0,0
407,408,اللهم رزقنا مكارم الاخلاق,1,4,25,5.0,0
995,996,طول عمرك تخاف الحب,0,4,18,3.0,0
410,411,اللهم عفوك رضاك الجنه,1,4,21,4.0,0
561,562,اهم اشي اكون مبسوط,1,4,18,3.0,0
581,582,بارك الله دين الاسلم,1,4,20,4.0,0
286,287,الله يرزقها مشتهي رب,1,4,20,4.0,0
788,789,ربنا يقدرني ويعفو عني,1,4,21,4.0,0
823,824,زهايمر وخرف وحبتين كبتاجون,0,4,26,5.0,0
687,688,جسمها حلو ترقص عاريه,0,4,20,4.0,0
814,815,رهيب حسن تعالي تعالي,0,4,20,4.0,0
807,808,رجعتولنا الفرحه اللي نسيناها,1,4,28,6.0,0
705,706,حرام كانو بقره بتولد,0,4,20,4.0,0
708,709,حرف الراء مصيبه ريس,0,4,19,4.0,0
727,728,حلمي ان اكون سوشي,1,4,17,3.0,0
737,738,حيوان وكلب الله يموتك,0,4,21,4.0,0
792,793,ربنا يكتر امثالك مصطفي,1,4,22,4.0,0
745,746,خسءو وخسء امثالهم طاوعهم,0,4,24,5.0,0
787,788,ربنا يعيننا علي نفسنا,1,4,21,4.0,0
592,593,بتقول كلام زي الفل,1,4,18,3.0,0
786,787,ربنا يعنا علي شيء,1,4,17,3.0,0
785,786,ربنا يصلح حالنا جميعا,1,4,21,4.0,0
750,751,خير الكلام قل دل,1,4,16,3.0,0
751,752,خير صديق الزمان كتاب,1,4,20,4.0,0
780,781,ربنا يحمي الاسلام والمسلمين,1,4,27,6.0,0
778,779,ربنا يتوب علينا المعاصي,1,4,23,5.0,0
777,778,ربنا يباركلك استاذي يعزك,1,4,24,5.0,0
774,775,ربنا المستعان ادعولنا ارجوكم,1,4,28,6.0,0
754,755,دخيل عينك يادكتور كلامك,1,4,23,5.0,0
756,757,دعاء جميل ماشاء الله,1,4,20,4.0,0
677,678,ثبتك الله استاذي ونصرك,1,4,22,4.0,0
833,834,الله خالق السماوات الارض,1,4,24,5.0,0
834,835,الله قادر علي شيء,1,4,17,3.0,0
836,837,الله مالك السموات الارض,1,4,23,5.0,0
910,911,الحب الله علينا جميعا,1,4,21,4.0,0
606,607,برنامج معوق ومشاركين معوقين,0,4,27,6.0,0
608,609,الحكام ماعندهم ذوق للاسف,0,4,24,5.0,0
907,908,الاماني المحققه باذن الله,1,4,25,5.0,0
903,904,بدها بطاريه التقوي شحن,1,4,22,4.0,0
901,902,شيء مءسف الله يهديه,0,4,19,4.0,0
892,893,شو هاض المنشور الوسخ,0,4,20,4.0,0
631,632,بكره منهم بينتحر يضحكو,0,4,22,4.0,0
882,883,شكلك دايما متاخره المدرسه,0,4,25,5.0,0
633,634,بلد يديرها اغبياء حراميه,0,4,24,5.0,0
881,882,شكلك احول موب حوله,0,4,18,3.0,0
634,635,بنحاول مره نكون افضل,1,4,20,4.0,0
635,636,بنص المقطع سقاله موطبيعيه,0,4,25,5.0,0
637,638,بوركت جهودك سلمت اناملك,1,4,23,5.0,0
876,877,شفتها اقول وشذا الكيك,0,4,21,4.0,0
875,876,شغل مشغول قرف يع,0,4,16,3.0,0
639,640,بيجيبو الشيوخ ليسهز فيهم,0,4,24,5.0,0
870,871,شردو اطفلها وقتلوا رجالها,0,4,25,5.0,0
650,651,تحيه لاهل فلسطين الغاليه,1,4,24,5.0,0
660,661,تضحك كانها مفجوعه شيء,0,4,21,4.0,0
666,667,تفو كس امك حماره,0,4,16,3.0,0
295,296,الله يعطيك الصحه العافيه,1,4,24,5.0,0
420,421,اللهم تحرم احد النعمه,1,4,21,4.0,0
764,765,دي اخلاق السلف الصالح,1,4,21,4.0,0
215,216,العالم العربي مليان عاهات,0,4,25,5.0,0
1073,1074,فعلا اللي بيستحوا ماتوا,0,4,23,5.0,0
241,242,الله اكبر احلاكم اشجعكم,1,4,23,5.0,0
1079,1080,فعلا البدايه كلهم راءعون,1,4,24,5.0,0
65,66,استودعكم الله تضيع وداءعه,1,4,25,5.0,0
1192,1193,احبه يهديني شيءا روحه,1,4,21,4.0,0
1164,1165,كلام سليم والصراحه راحه,1,4,23,5.0,0
1081,1082,فعلا والله القرار والثبات,1,4,25,5.0,0
